segmentation,area,image_id,bbox,category_id,id_x,filename,height,width,id_y,date_captured
"[[526, 98, 585, 98, 585, 182, 526, 182]]",4956,19,"[526, 98, 59, 84]",1,184,0_80_50_0_06967.jpg,512,640,19,20210120
"[[8, 251, 59, 251, 59, 334, 8, 334]]",4233,19,"[8, 251, 51, 83]",1,185,0_80_50_0_06967.jpg,512,640,19,20210120
"[[54, 261, 101, 261, 101, 322, 54, 322]]",2867,19,"[54, 261, 47, 61]",1,186,0_80_50_0_06967.jpg,512,640,19,20210120
"[[144, 234, 198, 234, 198, 315, 144, 315]]",4374,19,"[144, 234, 54, 81]",1,187,0_80_50_0_06967.jpg,512,640,19,20210120
"[[428, 193, 488, 193, 488, 283, 428, 283]]",5400,19,"[428, 193, 60, 90]",1,188,0_80_50_0_06967.jpg,512,640,19,20210120
"[[294, 400, 359, 400, 359, 501, 294, 501]]",6565,19,"[294, 400, 65, 101]",1,189,0_80_50_0_06967.jpg,512,640,19,20210120
"[[547, 367, 603, 367, 603, 460, 547, 460]]",5208,19,"[547, 367, 56, 93]",1,190,0_80_50_0_06967.jpg,512,640,19,20210120
"[[604, 371, 639, 371, 639, 456, 604, 456]]",2975,19,"[604, 371, 35, 85]",1,191,0_80_50_0_06967.jpg,512,640,19,20210120
"[[34, 441, 85, 441, 85, 511, 34, 511]]",3570,19,"[34, 441, 51, 70]",1,192,0_80_50_0_06967.jpg,512,640,19,20210120
"[[88, 431, 138, 431, 138, 510, 88, 510]]",3950,19,"[88, 431, 50, 79]",1,193,0_80_50_0_06967.jpg,512,640,19,20210120
"[[218, 28, 246, 28, 246, 63, 218, 63]]",980,19,"[218, 28, 28, 35]",2,194,0_80_50_0_06967.jpg,512,640,19,20210120
"[[209, 28, 221, 28, 221, 60, 209, 60]]",384,19,"[209, 28, 12, 32]",2,195,0_80_50_0_06967.jpg,512,640,19,20210120
"[[197, 11, 208, 11, 208, 38, 197, 38]]",297,19,"[197, 11, 11, 27]",2,196,0_80_50_0_06967.jpg,512,640,19,20210120
"[[386, 19, 416, 19, 416, 38, 386, 38]]",570,19,"[386, 19, 30, 19]",2,197,0_80_50_0_06967.jpg,512,640,19,20210120
"[[249, 3, 263, 3, 263, 30, 249, 30]]",378,19,"[249, 3, 14, 27]",2,198,0_80_50_0_06967.jpg,512,640,19,20210120
"[[265, 0, 276, 0, 276, 30, 265, 30]]",330,19,"[265, 0, 11, 30]",2,199,0_80_50_0_06967.jpg,512,640,19,20210120
"[[142, 0, 152, 0, 152, 13, 142, 13]]",130,19,"[142, 0, 10, 13]",2,200,0_80_50_0_06967.jpg,512,640,19,20210120
"[[227, 6, 240, 6, 240, 31, 227, 31]]",325,19,"[227, 6, 13, 25]",2,201,0_80_50_0_06967.jpg,512,640,19,20210120
"[[339, 22, 365, 22, 365, 42, 339, 42]]",520,19,"[339, 22, 26, 20]",2,202,0_80_50_0_06967.jpg,512,640,19,20210120
"[[120, 1, 130, 1, 130, 14, 120, 14]]",130,19,"[120, 1, 10, 13]",2,203,0_80_50_0_06967.jpg,512,640,19,20210120
"[[92, 0, 104, 0, 104, 26, 92, 26]]",312,19,"[92, 0, 12, 26]",2,204,0_80_50_0_06967.jpg,512,640,19,20210120
"[[57, 0, 65, 0, 65, 19, 57, 19]]",152,19,"[57, 0, 8, 19]",2,205,0_80_50_0_06967.jpg,512,640,19,20210120
"[[523, 1, 535, 1, 535, 18, 523, 18]]",204,19,"[523, 1, 12, 17]",2,206,0_80_50_0_06967.jpg,512,640,19,20210120
"[[565, 113, 576, 113, 576, 127, 565, 127]]",154,20,"[565, 113, 11, 14]",0,207,1_70_80_0_01080.jpg,512,640,20,20210114
"[[579, 186, 594, 186, 594, 203, 579, 203]]",255,20,"[579, 186, 15, 17]",0,208,1_70_80_0_01080.jpg,512,640,20,20210114
"[[564, 218, 586, 218, 586, 249, 564, 249]]",682,20,"[564, 218, 22, 31]",0,209,1_70_80_0_01080.jpg,512,640,20,20210114
"[[557, 218, 569, 218, 569, 242, 557, 242]]",288,20,"[557, 218, 12, 24]",0,210,1_70_80_0_01080.jpg,512,640,20,20210114
"[[547, 236, 562, 236, 562, 258, 547, 258]]",330,20,"[547, 236, 15, 22]",0,211,1_70_80_0_01080.jpg,512,640,20,20210114
"[[110, 269, 128, 269, 128, 289, 110, 289]]",360,20,"[110, 269, 18, 20]",0,212,1_70_80_0_01080.jpg,512,640,20,20210114
"[[88, 274, 104, 274, 104, 288, 88, 288]]",224,20,"[88, 274, 16, 14]",0,213,1_70_80_0_01080.jpg,512,640,20,20210114
"[[72, 268, 89, 268, 89, 285, 72, 285]]",289,20,"[72, 268, 17, 17]",0,214,1_70_80_0_01080.jpg,512,640,20,20210114
"[[67, 292, 81, 292, 81, 314, 67, 314]]",308,20,"[67, 292, 14, 22]",0,215,1_70_80_0_01080.jpg,512,640,20,20210114
"[[66, 319, 81, 319, 81, 337, 66, 337]]",270,20,"[66, 319, 15, 18]",0,216,1_70_80_0_01080.jpg,512,640,20,20210114
"[[158, 266, 192, 266, 192, 310, 158, 310]]",1496,20,"[158, 266, 34, 44]",2,217,1_70_80_0_01080.jpg,512,640,20,20210114
"[[172, 56, 183, 56, 183, 81, 172, 81]]",275,21,"[172, 56, 11, 25]",0,218,1_60_60_0_00470.jpg,512,640,21,20201217
"[[245, 103, 259, 103, 259, 126, 245, 126]]",322,21,"[245, 103, 14, 23]",0,219,1_60_60_0_00470.jpg,512,640,21,20201217
"[[457, 25, 468, 25, 468, 53, 457, 53]]",308,21,"[457, 25, 11, 28]",0,220,1_60_60_0_00470.jpg,512,640,21,20201217
"[[473, 31, 487, 31, 487, 61, 473, 61]]",420,21,"[473, 31, 14, 30]",0,221,1_60_60_0_00470.jpg,512,640,21,20201217
"[[468, 213, 477, 213, 477, 234, 468, 234]]",189,21,"[468, 213, 9, 21]",0,222,1_60_60_0_00470.jpg,512,640,21,20201217
"[[251, 179, 299, 179, 299, 203, 251, 203]]",1152,22,"[251, 179, 48, 24]",1,223,1_130_40_0_07180.jpg,512,640,22,20210120
"[[384, 293, 429, 293, 429, 318, 384, 318]]",1125,22,"[384, 293, 45, 25]",1,224,1_130_40_0_07180.jpg,512,640,22,20210120
"[[375, 336, 429, 336, 429, 363, 375, 363]]",1458,22,"[375, 336, 54, 27]",1,225,1_130_40_0_07180.jpg,512,640,22,20210120
"[[527, 225, 580, 225, 580, 255, 527, 255]]",1590,22,"[527, 225, 53, 30]",1,226,1_130_40_0_07180.jpg,512,640,22,20210120
"[[516, 273, 568, 273, 568, 295, 516, 295]]",1144,22,"[516, 273, 52, 22]",1,227,1_130_40_0_07180.jpg,512,640,22,20210120
"[[575, 278, 625, 278, 625, 300, 575, 300]]",1100,22,"[575, 278, 50, 22]",1,228,1_130_40_0_07180.jpg,512,640,22,20210120
"[[482, 472, 540, 472, 540, 500, 482, 500]]",1624,22,"[482, 472, 58, 28]",1,229,1_130_40_0_07180.jpg,512,640,22,20210120
"[[438, 116, 495, 116, 495, 150, 438, 150]]",1938,22,"[438, 116, 57, 34]",1,230,1_130_40_0_07180.jpg,512,640,22,20210120
"[[59, 69, 95, 69, 95, 124, 59, 124]]",1980,23,"[59, 69, 36, 55]",1,231,1_90_40_0_08827.jpg,512,640,23,20210121
"[[146, 66, 181, 66, 181, 114, 146, 114]]",1680,23,"[146, 66, 35, 48]",1,232,1_90_40_0_08827.jpg,512,640,23,20210121
"[[289, 53, 327, 53, 327, 100, 289, 100]]",1786,23,"[289, 53, 38, 47]",1,233,1_90_40_0_08827.jpg,512,640,23,20210121
"[[342, 51, 369, 51, 369, 90, 342, 90]]",1053,23,"[342, 51, 27, 39]",1,234,1_90_40_0_08827.jpg,512,640,23,20210121
"[[433, 45, 464, 45, 464, 84, 433, 84]]",1209,23,"[433, 45, 31, 39]",1,235,1_90_40_0_08827.jpg,512,640,23,20210121
"[[473, 38, 507, 38, 507, 82, 473, 82]]",1496,23,"[473, 38, 34, 44]",1,236,1_90_40_0_08827.jpg,512,640,23,20210121
"[[115, 259, 153, 259, 153, 324, 115, 324]]",2470,23,"[115, 259, 38, 65]",1,237,1_90_40_0_08827.jpg,512,640,23,20210121
"[[222, 253, 266, 253, 266, 316, 222, 316]]",2772,23,"[222, 253, 44, 63]",1,238,1_90_40_0_08827.jpg,512,640,23,20210121
"[[426, 190, 466, 190, 466, 245, 426, 245]]",2200,23,"[426, 190, 40, 55]",1,239,1_90_40_0_08827.jpg,512,640,23,20210121
"[[448, 359, 485, 359, 485, 411, 448, 411]]",1924,23,"[448, 359, 37, 52]",1,240,1_90_40_0_08827.jpg,512,640,23,20210121
"[[23, 0, 35, 0, 35, 17, 23, 17]]",204,23,"[23, 0, 12, 17]",2,241,1_90_40_0_08827.jpg,512,640,23,20210121
"[[36, 0, 45, 0, 45, 12, 36, 12]]",108,23,"[36, 0, 9, 12]",2,242,1_90_40_0_08827.jpg,512,640,23,20210121
"[[229, 110, 256, 110, 256, 148, 229, 148]]",1026,23,"[229, 110, 27, 38]",1,243,1_90_40_0_08827.jpg,512,640,23,20210121
"[[292, 103, 321, 103, 321, 143, 292, 143]]",1160,23,"[292, 103, 29, 40]",1,244,1_90_40_0_08827.jpg,512,640,23,20210121
"[[253, 65, 280, 65, 280, 99, 253, 99]]",918,23,"[253, 65, 27, 34]",1,245,1_90_40_0_08827.jpg,512,640,23,20210121
"[[208, 353, 215, 353, 215, 379, 208, 379]]",182,24,"[208, 353, 7, 26]",0,246,0_60_30_0_01626.jpg,512,640,24,20210115
"[[232, 365, 238, 365, 238, 385, 232, 385]]",120,24,"[232, 365, 6, 20]",0,247,0_60_30_0_01626.jpg,512,640,24,20210115
"[[374, 271, 381, 271, 381, 292, 374, 292]]",147,24,"[374, 271, 7, 21]",0,248,0_60_30_0_01626.jpg,512,640,24,20210115
"[[383, 288, 396, 288, 396, 317, 383, 317]]",377,24,"[383, 288, 13, 29]",0,249,0_60_30_0_01626.jpg,512,640,24,20210115
"[[238, 379, 251, 379, 251, 407, 238, 407]]",364,24,"[238, 379, 13, 28]",0,250,0_60_30_0_01626.jpg,512,640,24,20210115
"[[298, 379, 310, 379, 310, 396, 298, 396]]",204,24,"[298, 379, 12, 17]",0,251,0_60_30_0_01626.jpg,512,640,24,20210115
"[[286, 273, 320, 273, 320, 317, 286, 317]]",1496,25,"[286, 273, 34, 44]",1,252,0_130_50_0_05637.jpg,512,640,25,20210119
"[[214, 151, 230, 151, 230, 168, 214, 168]]",272,26,"[214, 151, 16, 17]",0,253,0_70_80_0_02017.jpg,512,640,26,20210115
"[[257, 156, 276, 156, 276, 179, 257, 179]]",437,26,"[257, 156, 19, 23]",0,254,0_70_80_0_02017.jpg,512,640,26,20210115
"[[267, 195, 283, 195, 283, 212, 267, 212]]",272,26,"[267, 195, 16, 17]",0,255,0_70_80_0_02017.jpg,512,640,26,20210115
"[[232, 216, 256, 216, 256, 242, 232, 242]]",624,26,"[232, 216, 24, 26]",0,256,0_70_80_0_02017.jpg,512,640,26,20210115
"[[224, 244, 240, 244, 240, 262, 224, 262]]",288,26,"[224, 244, 16, 18]",0,257,0_70_80_0_02017.jpg,512,640,26,20210115
"[[227, 256, 246, 256, 246, 281, 227, 281]]",475,26,"[227, 256, 19, 25]",0,258,0_70_80_0_02017.jpg,512,640,26,20210115
"[[340, 211, 354, 211, 354, 229, 340, 229]]",252,26,"[340, 211, 14, 18]",0,259,0_70_80_0_02017.jpg,512,640,26,20210115
"[[363, 270, 382, 270, 382, 294, 363, 294]]",456,26,"[363, 270, 19, 24]",0,260,0_70_80_0_02017.jpg,512,640,26,20210115
"[[438, 339, 453, 339, 453, 361, 438, 361]]",330,26,"[438, 339, 15, 22]",0,261,0_70_80_0_02017.jpg,512,640,26,20210115
"[[544, 48, 569, 48, 569, 74, 544, 74]]",650,26,"[544, 48, 25, 26]",0,262,0_70_80_0_02017.jpg,512,640,26,20210115
"[[507, 0, 526, 0, 526, 7, 507, 7]]",133,26,"[507, 0, 19, 7]",0,263,0_70_80_0_02017.jpg,512,640,26,20210115
"[[46, 0, 57, 0, 57, 8, 46, 8]]",88,27,"[46, 0, 11, 8]",0,264,1_60_80_0_00655.jpg,512,640,27,20201217
"[[105, 244, 125, 244, 125, 266, 105, 266]]",440,27,"[105, 244, 20, 22]",0,265,1_60_80_0_00655.jpg,512,640,27,20201217
"[[63, 278, 98, 278, 98, 297, 63, 297]]",665,27,"[63, 278, 35, 19]",0,266,1_60_80_0_00655.jpg,512,640,27,20201217
"[[14, 284, 31, 284, 31, 306, 14, 306]]",374,27,"[14, 284, 17, 22]",0,267,1_60_80_0_00655.jpg,512,640,27,20201217
"[[436, 188, 468, 188, 468, 215, 436, 215]]",864,27,"[436, 188, 32, 27]",0,268,1_60_80_0_00655.jpg,512,640,27,20201217
"[[39, 299, 58, 299, 58, 321, 39, 321]]",418,27,"[39, 299, 19, 22]",0,269,1_60_80_0_00655.jpg,512,640,27,20201217
"[[40, 324, 49, 324, 49, 341, 40, 341]]",153,27,"[40, 324, 9, 17]",0,270,1_60_80_0_00655.jpg,512,640,27,20201217
"[[61, 310, 78, 310, 78, 336, 61, 336]]",442,27,"[61, 310, 17, 26]",0,271,1_60_80_0_00655.jpg,512,640,27,20201217
"[[57, 337, 72, 337, 72, 356, 57, 356]]",285,27,"[57, 337, 15, 19]",0,272,1_60_80_0_00655.jpg,512,640,27,20201217
"[[82, 316, 96, 316, 96, 338, 82, 338]]",308,27,"[82, 316, 14, 22]",0,273,1_60_80_0_00655.jpg,512,640,27,20201217
"[[97, 325, 112, 325, 112, 344, 97, 344]]",285,27,"[97, 325, 15, 19]",0,274,1_60_80_0_00655.jpg,512,640,27,20201217
"[[101, 410, 120, 410, 120, 428, 101, 428]]",342,27,"[101, 410, 19, 18]",0,275,1_60_80_0_00655.jpg,512,640,27,20201217
"[[29, 399, 45, 399, 45, 415, 29, 415]]",256,27,"[29, 399, 16, 16]",0,276,1_60_80_0_00655.jpg,512,640,27,20201217
"[[48, 396, 66, 396, 66, 418, 48, 418]]",396,27,"[48, 396, 18, 22]",0,277,1_60_80_0_00655.jpg,512,640,27,20201217
"[[88, 419, 103, 419, 103, 432, 88, 432]]",195,27,"[88, 419, 15, 13]",0,278,1_60_80_0_00655.jpg,512,640,27,20201217
"[[72, 430, 85, 430, 85, 446, 72, 446]]",208,27,"[72, 430, 13, 16]",0,279,1_60_80_0_00655.jpg,512,640,27,20201217
"[[90, 431, 108, 431, 108, 450, 90, 450]]",342,27,"[90, 431, 18, 19]",0,280,1_60_80_0_00655.jpg,512,640,27,20201217
"[[24, 441, 47, 441, 47, 464, 24, 464]]",529,27,"[24, 441, 23, 23]",0,281,1_60_80_0_00655.jpg,512,640,27,20201217
"[[10, 485, 25, 485, 25, 498, 10, 498]]",195,27,"[10, 485, 15, 13]",0,282,1_60_80_0_00655.jpg,512,640,27,20201217
"[[6, 496, 17, 496, 17, 511, 6, 511]]",165,27,"[6, 496, 11, 15]",0,283,1_60_80_0_00655.jpg,512,640,27,20201217
"[[518, 254, 537, 254, 537, 272, 518, 272]]",342,27,"[518, 254, 19, 18]",0,284,1_60_80_0_00655.jpg,512,640,27,20201217
"[[508, 282, 527, 282, 527, 305, 508, 305]]",437,27,"[508, 282, 19, 23]",0,285,1_60_80_0_00655.jpg,512,640,27,20201217
"[[499, 311, 516, 311, 516, 329, 499, 329]]",306,27,"[499, 311, 17, 18]",0,286,1_60_80_0_00655.jpg,512,640,27,20201217
"[[445, 284, 464, 284, 464, 313, 445, 313]]",551,27,"[445, 284, 19, 29]",0,287,1_60_80_0_00655.jpg,512,640,27,20201217
"[[417, 318, 436, 318, 436, 338, 417, 338]]",380,27,"[417, 318, 19, 20]",0,288,1_60_80_0_00655.jpg,512,640,27,20201217
"[[384, 339, 397, 339, 397, 356, 384, 356]]",221,27,"[384, 339, 13, 17]",0,289,1_60_80_0_00655.jpg,512,640,27,20201217
"[[375, 349, 399, 349, 399, 376, 375, 376]]",648,27,"[375, 349, 24, 27]",0,290,1_60_80_0_00655.jpg,512,640,27,20201217
"[[541, 388, 559, 388, 559, 410, 541, 410]]",396,27,"[541, 388, 18, 22]",0,291,1_60_80_0_00655.jpg,512,640,27,20201217
"[[445, 415, 459, 415, 459, 432, 445, 432]]",238,27,"[445, 415, 14, 17]",0,292,1_60_80_0_00655.jpg,512,640,27,20201217
"[[468, 427, 483, 427, 483, 446, 468, 446]]",285,27,"[468, 427, 15, 19]",0,293,1_60_80_0_00655.jpg,512,640,27,20201217
"[[539, 424, 554, 424, 554, 449, 539, 449]]",375,27,"[539, 424, 15, 25]",0,294,1_60_80_0_00655.jpg,512,640,27,20201217
"[[541, 454, 565, 454, 565, 465, 541, 465]]",264,27,"[541, 454, 24, 11]",0,295,1_60_80_0_00655.jpg,512,640,27,20201217
"[[395, 495, 419, 495, 419, 511, 395, 511]]",384,27,"[395, 495, 24, 16]",0,296,1_60_80_0_00655.jpg,512,640,27,20201217
"[[221, 149, 232, 149, 232, 172, 221, 172]]",253,28,"[221, 149, 11, 23]",0,297,1_70_30_0_00881.jpg,512,640,28,20210114
"[[296, 377, 320, 377, 320, 411, 296, 411]]",816,28,"[296, 377, 24, 34]",0,298,1_70_30_0_00881.jpg,512,640,28,20210114
"[[300, 253, 312, 253, 312, 263, 300, 263]]",120,29,"[300, 253, 12, 10]",0,299,1_110_40_0_05792.jpg,512,640,29,20210119
"[[331, 98, 351, 98, 351, 138, 331, 138]]",800,29,"[331, 98, 20, 40]",1,300,1_110_40_0_05792.jpg,512,640,29,20210119
"[[112, 341, 165, 341, 165, 371, 112, 371]]",1590,30,"[112, 341, 53, 30]",1,301,0_120_30_0_09461.jpg,512,640,30,20210123
"[[187, 437, 236, 437, 236, 467, 187, 467]]",1470,30,"[187, 437, 49, 30]",1,302,0_120_30_0_09461.jpg,512,640,30,20210123
"[[173, 485, 220, 485, 220, 506, 173, 506]]",987,30,"[173, 485, 47, 21]",1,303,0_120_30_0_09461.jpg,512,640,30,20210123
"[[411, 466, 448, 466, 448, 484, 411, 484]]",666,30,"[411, 466, 37, 18]",1,304,0_120_30_0_09461.jpg,512,640,30,20210123
"[[406, 485, 448, 485, 448, 503, 406, 503]]",756,30,"[406, 485, 42, 18]",1,305,0_120_30_0_09461.jpg,512,640,30,20210123
"[[566, 209, 633, 209, 633, 255, 566, 255]]",3082,31,"[566, 209, 67, 46]",2,306,1_60_70_0_07491.jpg,512,640,31,20210120
"[[496, 221, 558, 221, 558, 285, 496, 285]]",3968,31,"[496, 221, 62, 64]",2,307,1_60_70_0_07491.jpg,512,640,31,20210120
"[[428, 254, 479, 254, 479, 293, 428, 293]]",1989,31,"[428, 254, 51, 39]",2,308,1_60_70_0_07491.jpg,512,640,31,20210120
"[[386, 264, 457, 264, 457, 312, 386, 312]]",3408,31,"[386, 264, 71, 48]",2,309,1_60_70_0_07491.jpg,512,640,31,20210120
"[[334, 292, 393, 292, 393, 321, 334, 321]]",1711,31,"[334, 292, 59, 29]",2,310,1_60_70_0_07491.jpg,512,640,31,20210120
"[[261, 298, 320, 298, 320, 334, 261, 334]]",2124,31,"[261, 298, 59, 36]",2,311,1_60_70_0_07491.jpg,512,640,31,20210120
"[[195, 295, 255, 295, 255, 342, 195, 342]]",2820,31,"[195, 295, 60, 47]",2,312,1_60_70_0_07491.jpg,512,640,31,20210120
"[[150, 317, 204, 317, 204, 376, 150, 376]]",3186,31,"[150, 317, 54, 59]",2,313,1_60_70_0_07491.jpg,512,640,31,20210120
"[[94, 263, 136, 263, 136, 330, 94, 330]]",2814,31,"[94, 263, 42, 67]",2,314,1_60_70_0_07491.jpg,512,640,31,20210120
"[[42, 276, 91, 276, 91, 346, 42, 346]]",3430,31,"[42, 276, 49, 70]",2,315,1_60_70_0_07491.jpg,512,640,31,20210120
"[[20, 344, 67, 344, 67, 405, 20, 405]]",2867,31,"[20, 344, 47, 61]",2,316,1_60_70_0_07491.jpg,512,640,31,20210120
"[[0, 303, 23, 303, 23, 360, 0, 360]]",1311,31,"[0, 303, 23, 57]",2,317,1_60_70_0_07491.jpg,512,640,31,20210120
"[[41, 213, 85, 213, 85, 270, 41, 270]]",2508,31,"[41, 213, 44, 57]",2,318,1_60_70_0_07491.jpg,512,640,31,20210120
"[[26, 229, 56, 229, 56, 280, 26, 280]]",1530,31,"[26, 229, 30, 51]",2,319,1_60_70_0_07491.jpg,512,640,31,20210120
"[[0, 240, 33, 240, 33, 296, 0, 296]]",1848,31,"[0, 240, 33, 56]",2,320,1_60_70_0_07491.jpg,512,640,31,20210120
"[[0, 173, 15, 173, 15, 230, 0, 230]]",855,31,"[0, 173, 15, 57]",2,321,1_60_70_0_07491.jpg,512,640,31,20210120
"[[20, 94, 54, 94, 54, 153, 20, 153]]",2006,31,"[20, 94, 34, 59]",2,322,1_60_70_0_07491.jpg,512,640,31,20210120
"[[37, 85, 71, 85, 71, 144, 37, 144]]",2006,31,"[37, 85, 34, 59]",2,323,1_60_70_0_07491.jpg,512,640,31,20210120
"[[182, 307, 256, 307, 256, 349, 182, 349]]",3108,32,"[182, 307, 74, 42]",1,324,0_60_30_0_06463.jpg,512,640,32,20210120
"[[292, 310, 370, 310, 370, 347, 292, 347]]",2886,32,"[292, 310, 78, 37]",1,325,0_60_30_0_06463.jpg,512,640,32,20210120
"[[485, 313, 562, 313, 562, 346, 485, 346]]",2541,32,"[485, 313, 77, 33]",1,326,0_60_30_0_06463.jpg,512,640,32,20210120
"[[244, 129, 253, 129, 253, 143, 244, 143]]",126,33,"[244, 129, 9, 14]",0,327,1_130_50_0_03893.jpg,512,640,33,20210116
"[[260, 111, 269, 111, 269, 126, 260, 126]]",135,33,"[260, 111, 9, 15]",0,328,1_130_50_0_03893.jpg,512,640,33,20210116
"[[278, 99, 285, 99, 285, 115, 278, 115]]",112,33,"[278, 99, 7, 16]",0,329,1_130_50_0_03893.jpg,512,640,33,20210116
"[[286, 108, 293, 108, 293, 121, 286, 121]]",91,33,"[286, 108, 7, 13]",0,330,1_130_50_0_03893.jpg,512,640,33,20210116
"[[272, 119, 280, 119, 280, 134, 272, 134]]",120,33,"[272, 119, 8, 15]",0,331,1_130_50_0_03893.jpg,512,640,33,20210116
"[[273, 130, 282, 130, 282, 145, 273, 145]]",135,33,"[273, 130, 9, 15]",0,332,1_130_50_0_03893.jpg,512,640,33,20210116
"[[228, 0, 270, 0, 270, 55, 228, 55]]",2310,34,"[228, 0, 42, 55]",1,333,1_120_70_0_06092.jpg,512,640,34,20210119
"[[346, 45, 400, 45, 400, 118, 346, 118]]",3942,34,"[346, 45, 54, 73]",1,334,1_120_70_0_06092.jpg,512,640,34,20210119
"[[335, 177, 392, 177, 392, 256, 335, 256]]",4503,34,"[335, 177, 57, 79]",1,335,1_120_70_0_06092.jpg,512,640,34,20210119
"[[506, 198, 581, 198, 581, 245, 506, 245]]",3525,34,"[506, 198, 75, 47]",1,336,1_120_70_0_06092.jpg,512,640,34,20210119
"[[516, 161, 595, 161, 595, 213, 516, 213]]",4108,34,"[516, 161, 79, 52]",1,337,1_120_70_0_06092.jpg,512,640,34,20210119
"[[531, 126, 613, 126, 613, 180, 531, 180]]",4428,34,"[531, 126, 82, 54]",1,338,1_120_70_0_06092.jpg,512,640,34,20210119
"[[550, 59, 631, 59, 631, 109, 550, 109]]",4050,34,"[550, 59, 81, 50]",1,339,1_120_70_0_06092.jpg,512,640,34,20210119
"[[567, 25, 640, 25, 640, 65, 567, 65]]",2920,34,"[567, 25, 73, 40]",1,340,1_120_70_0_06092.jpg,512,640,34,20210119
"[[586, 1, 640, 1, 640, 23, 586, 23]]",1188,34,"[586, 1, 54, 22]",1,341,1_120_70_0_06092.jpg,512,640,34,20210119
"[[67, 182, 151, 182, 151, 234, 67, 234]]",4368,35,"[67, 182, 84, 52]",1,342,1_70_60_0_04447.jpg,512,640,35,20210116
"[[166, 86, 231, 86, 231, 166, 166, 166]]",5200,35,"[166, 86, 65, 80]",1,343,1_70_60_0_04447.jpg,512,640,35,20210116
"[[203, 100, 270, 100, 270, 178, 203, 178]]",5226,35,"[203, 100, 67, 78]",1,344,1_70_60_0_04447.jpg,512,640,35,20210116
"[[238, 117, 305, 117, 305, 197, 238, 197]]",5360,35,"[238, 117, 67, 80]",1,345,1_70_60_0_04447.jpg,512,640,35,20210116
"[[274, 125, 344, 125, 344, 215, 274, 215]]",6300,35,"[274, 125, 70, 90]",1,346,1_70_60_0_04447.jpg,512,640,35,20210116
"[[320, 143, 384, 143, 384, 225, 320, 225]]",5248,35,"[320, 143, 64, 82]",1,347,1_70_60_0_04447.jpg,512,640,35,20210116
"[[354, 157, 416, 157, 416, 239, 354, 239]]",5084,35,"[354, 157, 62, 82]",1,348,1_70_60_0_04447.jpg,512,640,35,20210116
"[[393, 171, 459, 171, 459, 253, 393, 253]]",5412,35,"[393, 171, 66, 82]",1,349,1_70_60_0_04447.jpg,512,640,35,20210116
"[[435, 182, 503, 182, 503, 262, 435, 262]]",5440,35,"[435, 182, 68, 80]",1,350,1_70_60_0_04447.jpg,512,640,35,20210116
"[[503, 208, 565, 208, 565, 289, 503, 289]]",5022,35,"[503, 208, 62, 81]",1,351,1_70_60_0_04447.jpg,512,640,35,20210116
"[[544, 221, 607, 221, 607, 305, 544, 305]]",5292,35,"[544, 221, 63, 84]",1,352,1_70_60_0_04447.jpg,512,640,35,20210116
"[[582, 238, 639, 238, 639, 317, 582, 317]]",4503,35,"[582, 238, 57, 79]",1,353,1_70_60_0_04447.jpg,512,640,35,20210116
"[[621, 279, 639, 279, 639, 331, 621, 331]]",936,35,"[621, 279, 18, 52]",1,354,1_70_60_0_04447.jpg,512,640,35,20210116
"[[0, 88, 51, 88, 51, 153, 0, 153]]",3315,36,"[0, 88, 51, 65]",4,355,1_70_60_0_07686.jpg,512,640,36,20210120
"[[359, 0, 473, 0, 473, 49, 359, 49]]",5586,36,"[359, 0, 114, 49]",1,356,1_70_60_0_07686.jpg,512,640,36,20210120
"[[263, 84, 392, 84, 392, 177, 263, 177]]",11997,36,"[263, 84, 129, 93]",1,357,1_70_60_0_07686.jpg,512,640,36,20210120
"[[386, 138, 515, 138, 515, 227, 386, 227]]",11481,36,"[386, 138, 129, 89]",1,358,1_70_60_0_07686.jpg,512,640,36,20210120
"[[610, 393, 639, 393, 639, 445, 610, 445]]",1508,36,"[610, 393, 29, 52]",1,359,1_70_60_0_07686.jpg,512,640,36,20210120
"[[38, 144, 46, 144, 46, 161, 38, 161]]",136,37,"[38, 144, 8, 17]",0,360,1_60_30_0_00119.jpg,512,640,37,20201217
"[[152, 141, 161, 141, 161, 159, 152, 159]]",162,37,"[152, 141, 9, 18]",0,361,1_60_30_0_00119.jpg,512,640,37,20201217
"[[320, 99, 330, 99, 330, 116, 320, 116]]",170,37,"[320, 99, 10, 17]",0,362,1_60_30_0_00119.jpg,512,640,37,20201217
"[[412, 74, 420, 74, 420, 91, 412, 91]]",136,37,"[412, 74, 8, 17]",0,363,1_60_30_0_00119.jpg,512,640,37,20201217
"[[381, 227, 391, 227, 391, 246, 381, 246]]",190,37,"[381, 227, 10, 19]",0,364,1_60_30_0_00119.jpg,512,640,37,20201217
"[[512, 393, 523, 393, 523, 413, 512, 413]]",220,37,"[512, 393, 11, 20]",0,365,1_60_30_0_00119.jpg,512,640,37,20201217
"[[459, 299, 467, 299, 467, 318, 459, 318]]",152,37,"[459, 299, 8, 19]",0,366,1_60_30_0_00119.jpg,512,640,37,20201217
"[[447, 92, 458, 92, 458, 108, 447, 108]]",176,37,"[447, 92, 11, 16]",0,367,1_60_30_0_00119.jpg,512,640,37,20201217
"[[282, 136, 357, 136, 357, 219, 282, 219]]",6225,38,"[282, 136, 75, 83]",1,368,1_110_70_0_05883.jpg,512,640,38,20210119
